date,Other,bot,total
2010/01/31,36809278.9677,367921.806452,37177200.7742
2010/02/28,39674209.4286,383893.285714,40058102.7143
2010/03/31,43540315.6129,398175.83871,43938491.4516
2010/04/30,48045543.4667,417244.1,48462787.5667
2010/05/31,50192476.5161,426908.322581,50619384.8387
2010/06/30,53074582.1,438014.233333,53512596.3333
2010/07/31,58172186.1613,455006.451613,58627192.6129
2010/08/31,64246402.0323,466257.709677,64712659.7419
2010/09/30,72786489.6667,476796.066667,73263285.7333
2010/10/31,77327104.9677,482262.580645,77809367.5484
2010/11/30,81274121.4667,487888.233333,81762009.7
2010/12/31,85417026.5484,493840.935484,85910867.4839
2011/01/31,89439324.4194,500923.354839,89940247.7742
2011/02/28,93524627.2857,514920.821429,94039548.1071
2011/03/31,96576233.0323,521425.580645,97097658.6129
2011/04/30,99748692.3333,525055.433333,100273747.767
2011/05/31,101691708.516,540921.064516,102232629.581
2011/06/30,106424533.7,551200.0,106975733.7
2011/07/31,109338624.323,552981.290323,109891605.613
2011/08/31,110550118.0,555211.967742,111105329.968
2011/09/30,111519947.167,558453.266667,112078400.433
2011/10/31,112431044.323,567068.870968,112998113.194
2011/11/30,113070868.7,571141.033333,113642009.733
2011/12/31,113678118.097,584369.709677,114262487.806
2012/01/31,114451718.806,592039.290323,115043758.097
2012/02/29,114768381.966,596745.793103,115365127.759
2012/03/31,115063714.387,599101.83871,115662816.226
2012/04/30,115285103.067,601742.0,115886845.067
2012/05/31,115552817.613,602344.451613,116155162.065
2012/06/30,116198795.033,602914.1,116801709.133
2012/07/31,116569036.258,605033.83871,117174070.097
2012/08/31,116746008.774,608909.580645,117354918.355
2012/09/30,117039494.233,610706.666667,117650200.9
2012/10/31,117585547.806,468132.612903,118053680.419
2012/11/30,118419522.567,2199135.8,120618658.367
2012/12/31,119117851.226,3178934.77419,122296786.0
2013/01/31,120416616.516,3180683.41935,123597299.935
2013/02/28,121037395.538,3181434.46154,124218830.0
